geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.787727 37.8792295),Avenida Aeropuerto (Juzgados),,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.787727,37.8792295
POINT (-4.7918013 37.8774946),Avenida Aeropuerto (Polideportivo),,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7918013,37.8774946
POINT (-4.7955597 37.8760819),Parque de las Avenidas DC,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7955597,37.8760819
POINT (-4.7926126 37.8724853),Pintor Espinosa DC,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7926126,37.8724853
POINT (-4.7934716 37.8709026),Pintor Espinosa (Zurbarán),,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7934716,37.8709026
POINT (-4.7778295 37.8998892),Virgen Angustias 1ª DC,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7778295,37.8998892
POINT (-4.773463 37.898829),Virgen Angustias 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.773463,37.898829
POINT (-4.7754559 37.8946001),Avenida de los Piconeros,,platform,,bus_stop,,,,,,,,,,,,-4.7754559,37.8946001
POINT (-4.7837231 37.886857),Ronda Tejares (Gran Capitán),,platform,,bus_stop,,,,,,,,,,,,-4.7837231,37.886857
POINT (-4.7931156 37.8852736),Medina Azahara 1ª DC,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7931156,37.8852736
POINT (-4.796353 37.8843495),Huerta de la Marquesa D.C.,,platform,,platform,,,,,,,,,,,,-4.796353,37.8843495
POINT (-4.7981729 37.8828931),Barriada Occidente D.C.,,platform,,platform,,,,,,,,,,,,-4.7981729,37.8828931
POINT (-4.8165742 37.8811963),Parque Azahara,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.8165742,37.8811963
POINT (-4.818924 37.8834744),Ingeniero Antonio Carbonell,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.818924,37.8834744
POINT (-4.8166586 37.883615),Ingeniero Alfonso de Churruca,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.8166586,37.883615
POINT (-4.7998278 37.8818452),Barriada Occidente,,platform,,platform,,,,,,,,,,,,-4.7998278,37.8818452
POINT (-4.7968304 37.884286),Huerta de la Marquesa,,platform,,platform,,,,,,,,,,,,-4.7968304,37.884286
POINT (-4.792563 37.88539),Medina Azahara 2ª,,platform,,platform,,,,,,,,,,,,-4.792563,37.88539
POINT (-4.7866742 37.8850439),Medina Azahara 1ª,,platform,,platform,,,,,,,,,,,,-4.7866742,37.8850439
POINT (-4.7836465 37.887099),Ronda Tejares (Gran Capitán),,platform,,bus_stop,,,,,,,,,,,,-4.7836465,37.887099
POINT (-4.776966 37.894816),Avenida Al-Nasir,,platform,,platform,,,,,,,,,,,,-4.776966,37.894816
POINT (-4.7738895 37.8967612),Fuente de la Salud D.C.,,platform,,platform,,,,,,,,,,,,-4.7738895,37.8967612
POINT (-4.7807412 37.899954),Cruz de Juárez,,platform,,bus_stop,,,,,,,,,,,,-4.7807412,37.899954
POINT (-4.779903 37.8889199),Ronda Tejares (Calle Caño),,platform,,bus_stop,,,,,,,,,,,,-4.779903,37.8889199
POINT (-4.8027527 37.8755605),Escritora Elena Quiroga,,platform,,bus_stop,,,,,,,,,,,,-4.8027527,37.8755605
POINT (-4.8009798 37.8730156),Hospital Quirón,,platform,,bus_stop,,,,,,,,,,,,-4.8009798,37.8730156
POINT (-4.7995938 37.8751831),Conde Zamora (Emilia Pardo Bazán),,platform,,bus_stop,,,,,,,,,,,,-4.7995938,37.8751831
POINT (-4.7958454 37.8781419),Guerrita 2ª,,platform,,bus_stop,,,,,,,,,,,,-4.7958454,37.8781419
POINT (-4.7931236 37.8792227),Guerrita 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.7931236,37.8792227
POINT (-4.7939149 37.8806469),Avenida Manolete 2ª DC,,platform,,bus_stop,,,,,,,,,,,,-4.7939149,37.8806469
POINT (-4.7931317 37.8810402),Antonio Maura (Gran Vía Parque),,platform,,bus_stop,,,,,,,,,,,,-4.7931317,37.8810402
POINT (-4.7907951 37.881534),Costasol DC,,platform,,bus_stop,,,,,,,,,,,,-4.7907951,37.881534
POINT (-4.790718 37.881861),Costasol,,platform,,bus_stop,,,,,,,,,,,,-4.790718,37.881861
POINT (-4.7791936 37.8908472),Colón Norte,,platform,,bus_stop,,,,,,,,,,,,-4.7791936,37.8908472
POINT (-4.7631167 37.8862111),Virgen Milagrosa (Cementerio),,platform,,bus_stop,,,,,,,,,,,,-4.7631167,37.8862111
POINT (-4.760221 37.885698),Virgen Milagrosa 2ª DC,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.760221,37.885698
POINT (-4.7550114 37.8887495),Plaza de Cañero,,platform,,bus_stop,,,,,,,,,,,,-4.7550114,37.8887495
POINT (-4.7599514 37.8793439),Calderón de la Barca,,platform,,bus_stop,,,,,,,,,,,,-4.7599514,37.8793439
POINT (-4.7611396 37.87781),Periodista José Luis de Córdoba,,platform,,bus_stop,,,,,,,,,,,,-4.7611396,37.87781
POINT (-4.7652206 37.8757701),Periodista José Luis de Córdoba (Arenal),,platform,,bus_stop,,,,,,,,,,,,-4.7652206,37.8757701
POINT (-4.7725088 37.8727769),Avenida Diputación,,platform,,bus_stop,,,,,,,,,,,,-4.7725088,37.8727769
POINT (-4.7711872 37.8688996),Ciudad de Carmona 2ª,,platform,,bus_stop,,,,,,,,,,,,-4.7711872,37.8688996
POINT (-4.7744662 37.8679123),Ciudad de Carmona 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.7744662,37.8679123
POINT (-4.7765087 37.86605),Plaza Mediodia,,platform,,bus_stop,,,,,,,,,,,,-4.7765087,37.86605
POINT (-4.7830258 37.8610828),Libertador Hidalgo y Costilla,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7830258,37.8610828
POINT (-4.7825329 37.8609748),Libertador Hidalgo y Costilla (DC Sanitaria),,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7825329,37.8609748
POINT (-4.7793786 37.8632216),Libertador Simón Bolívar 1ª (DC Sanitaria),,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7793786,37.8632216
POINT (-4.7752929 37.8655556),Marbella,,platform,,platform,,,,,,,,,,,,-4.7752929,37.8655556
POINT (-4.7785934 37.8708396),Avenida Cádiz (Plaza de Andalucía),,platform,,platform,,,,,,,,,,,,-4.7785934,37.8708396
POINT (-4.777194 37.8728145),Avenida Cádiz,,platform,,platform,,,,,,,,,,,,-4.777194,37.8728145
POINT (-4.7757811 37.8747687),Avenida Cádiz (Plaza Santa Teresa),,platform,,platform,,,,,,,,,,,,-4.7757811,37.8747687
POINT (-4.7733225 37.8746083),Avenida Campo de la Verdad (Gasolinera),,platform,,platform,,,,,,,,,,,,-4.7733225,37.8746083
POINT (-4.7738184 37.8749296),Avenida Campo de la Verdad,,platform,,platform,,,,,,,,,,,,-4.7738184,37.8749296
POINT (-4.7661862 37.8742516),Arenal D Fidiana,,platform,,bus_stop,,,,,,,,,,,,-4.7661862,37.8742516
POINT (-4.7663525 37.8743574),Arenal (D Campo de la Verdad),,platform,,bus_stop,,,,,,,,,,,,-4.7663525,37.8743574
POINT (-4.7658992 37.8770595),Periodista Ricardo Rodríguez 2ª,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7658992,37.8770595
POINT (-4.7577982 37.8829354),Virgen de la Fuensanta 1ª,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7577982,37.8829354
POINT (-4.7564263 37.8850232),Ministerio de la Vivienda D.Fidiana,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7564263,37.8850232
POINT (-4.7565899 37.8850852),Ministerio de la Vivienda,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.7565899,37.8850852
POINT (-4.7525746 37.8873412),Alonso G. Figueroa,,platform,,bus_stop,,,,,,,,,,,,-4.7525746,37.8873412
POINT (-4.7865669 37.8946615),Colombia,,platform,,platform,,,,AUCORSA,,,,,,,,-4.7865669,37.8946615
POINT (-4.7793652 37.8683787),Huelva (Ambulatorio),,platform,,bus_stop,,,,,,,,,,,,-4.7793652,37.8683787
POINT (-4.7789776 37.86631),Jerez,,platform,,bus_stop,,,,,,,,,,,,-4.7789776,37.86631
POINT (-4.776805 37.8658018),Plaza Mediodia,,platform,,bus_stop,,,,,,,,,,,,-4.776805,37.8658018
POINT (-4.7813313 37.862527),Libertador Joaquín Da Silva,,platform,,bus_stop,,,,,,,,,,,,-4.7813313,37.862527
POINT (-4.7847471 37.8594544),Libertador Juan Rafael Mora 1ª DC,,platform,,bus_stop,,,,,,,,,,,,-4.7847471,37.8594544
POINT (-4.7847404 37.8592844),Libertador Juan Rafael Mora 2ª,,platform,,bus_stop,,,,,,,,,,,,-4.7847404,37.8592844
POINT (-4.7826469 37.8620569),Libertador Juan Rafael Mora 2ª DC,,platform,,bus_stop,,,,,,,,,,,,-4.7826469,37.8620569
POINT (-4.7823451 37.8626673),Libertador Juan Rafael Mora 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.7823451,37.8626673
POINT (-4.7807144 37.8657001),Algeciras 2ª,,platform,,bus_stop,,,,,,,,,,,,-4.7807144,37.8657001
POINT (-4.7773884 37.866022),Algeciras 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.7773884,37.866022
POINT (-4.7789676 37.8690742),Plaza Andalucía,,platform,,bus_stop,,,,,,,,,,,,-4.7789676,37.8690742
POINT (-4.778413 37.8686963),Úbeda,,platform,,bus_stop,,,,,,,,,,,,-4.778413,37.8686963
POINT (-4.7804455 37.9092188),Plaza de Bellavista,,platform,,bus_stop,,,,,,,,,,,,-4.7804455,37.9092188
POINT (-4.7781039 37.9108234),Rosa de Siria DC,,platform,,bus_stop,,,,,,,,,,,,-4.7781039,37.9108234
POINT (-4.7776493 37.9107626),Rosa de Siria,,platform,,bus_stop,,,,,,,,,,,,-4.7776493,37.9107626
POINT (-4.7832236 37.9074639),Escultor Ramón Barba 1ª DC,,platform,,bus_stop,,,,,,,,,,,,-4.7832236,37.9074639
POINT (-4.7829996 37.907465),Escultor Ramón Barba 2ª,,platform,,bus_stop,,,,,,,,,,,,-4.7829996,37.907465
POINT (-4.7813313 37.9041265),Escultor Ramón Barba 2 ª DC,,platform,,bus_stop,,,,,,,,,,,,-4.7813313,37.9041265
POINT (-4.7810966 37.9036852),Escultor Ramón Barba 1ª,,platform,,bus_stop,,,,,,,,,,,,-4.7810966,37.9036852
POINT (-4.7812884 37.8998217),Cruz de Juárez DC,,platform,,bus_stop,,,,,,,,,,,,-4.7812884,37.8998217
POINT (-4.775649 37.8795704),Ribera (San Fernando),,platform,,platform,,,,,,,,,,,,-4.775649,37.8795704
POINT (-4.773231 37.8772818),Miraflores,,platform,,bus_stop,,,,,,,,,,,,-4.773231,37.8772818
POINT (-4.7732592 37.8775009),Miraflores DC,,platform,,bus_stop,,,,,,,,,,,,-4.7732592,37.8775009
POINT (-4.7755987 37.8747719),Avenida Cádiz (Plaza Santa Teresa) DC,,platform,,platform,,,,,,,,,,,,-4.7755987,37.8747719
POINT (-4.7769888 37.8727055),Avenida Cádiz DC,,platform,,platform,,,,,,,,,,,,-4.7769888,37.8727055
POINT (-4.8100068 37.8936793),Juan Vacas,,platform,,bus_stop,,,,,,,,,,,,-4.8100068,37.8936793
POINT (-4.8084819 37.8955187),San Rafael de la Albaida,,platform,,bus_stop,,,,,,,,,,,,-4.8084819,37.8955187
POINT (-4.7983351 37.8920897),Arroyo del Moro,,platform,,bus_stop,,,,,,,,,,,,-4.7983351,37.8920897
POINT (-4.7940235 37.8881451),Huerta del Recuero,,platform,,bus_stop,,,,,,,,,,,,-4.7940235,37.8881451
POINT (-4.7837459 37.8787553),Doctor Fléming,,platform,,bus_stop,,,,Aucorsa,,,,limited,,,,-4.7837459,37.8787553
POINT (-4.7747384 37.8800615),El Potro (La Ribera),,platform,,bus_stop,,,,Aucorsa,,,,limited,,,,-4.7747384,37.8800615
POINT (-4.7557926 37.8825321),San Martín de Porres,,platform,,bus_stop,,,,,,,,,,,,-4.7557926,37.8825321
POINT (-4.7634637 37.8776957),Periodista Eduardo Baro,,platform,,bus_stop,,,,,,,,,,,,-4.7634637,37.8776957
POINT (-4.794403 37.887528),Francisco Azorín,,platform,,bus_stop,,,,Aucorsa,,,,,,,,-4.794403,37.887528
POINT (-4.7974829 37.8892623),Arroyo del Moro DC,,platform,,bus_stop,,,,,,,,,,,,-4.7974829,37.8892623
POINT (-4.7872357 37.857899),Libertador Andrés de Santa Cruz,,stop_position,,bus_stop,,,,,,,,,,,,-4.7872357,37.857899
POINT (-4.7889662 37.8886754),Córdoba,,stop_position,stop,,,,,,,,,yes,,,,-4.7889662,37.8886754
POINT (-4.7208527 37.9130249),Aulario DC,,platform,,bus_stop,,,,,,,,,,,,-4.7208527,37.9130249
POINT (-4.7670349 37.882224),Hotel Averroes,,,,,3,wlan,,,,97,,,Calle Campo Madre de Dios,38,,-4.7670349,37.882224
POINT (-4.7807435 37.8837989),,parking,,,,,,,,,,,,Calle Sevilla,5,,-4.7807435,37.8837989
POINT (-4.7851391 37.8804363),Glorieta de la Cruz Roja,,platform,,bus_stop,,,,,,,,,,,,-4.7851391,37.8804363
POINT (-4.7793209 37.8841644),H10,,,,,4,,,,,,,,,,,-4.7793209,37.8841644
POINT (-4.8402555 37.8779601),,,platform,,bus_stop,,,,,,,,,,,,-4.8402555,37.8779601
POINT (-4.84006 37.8775732),,,platform,,bus_stop,,,,,,,,,,,,-4.84006,37.8775732
POINT (-4.7821443 37.8878875),Ronda Tejares - Gran Capitán,,platform,,bus_stop,,,,,,,,,,,,-4.7821443,37.8878875
POINT (-4.8798416 37.8652495),La Barquera,,platform,,bus_stop,,,,Aucorsa,,,,yes,Camino aguilarejo,,,-4.8798416,37.8652495
POINT (-4.8726969 37.8676202),Parada de autobús,,platform,,bus_stop,,,,Aucorsa,,,,,Camino aguilarejo,,,-4.8726969,37.8676202
POINT (-4.7788471 37.8979134),,,platform,,bus_stop,,,,,,,,,Avenida Almogávares,,,-4.7788471,37.8979134
POINT (-4.7831467 37.8812051),Alma Andalusí Hospedaria,,,,,,wlan,,,,,,,,,,-4.7831467,37.8812051
POINT (-4.7777741 37.878869),Casa del Cardenal,,,,,,yes,,,,5,,limited,Calle Cardenal González,63,14003,-4.7777741,37.878869
POINT (-4.7767663 37.8845187),Librería El reino de Agartha,,,,,,yes,,,beer and coffee,,,yes,Calle Claudio Marcelo,7,,-4.7767663,37.8845187
POINT (-4.7688228 37.9004683),,parking,,,,,,,,,,,,,,,-4.7688228,37.9004683
POINT (-4.7815615 37.8789536),Casa Palacio la sal,,,,,2,,,,,,,,,,,-4.7815615,37.8789536
POINT (-4.7844104 37.8897297),Soho Boutique Córdoba,,,,,,yes,,,,,,,Avenida de América,,14008,-4.7844104,37.8897297
POINT (-4.778341 37.8910424),Colón Norte,,stop_position,,,,,,,,,,,,,,-4.778341,37.8910424
POINT (-4.7874733 37.8838761),LaZona,,,,,,yes,,,,,,,Calle del Secretario Carretero,7,14004,-4.7874733,37.8838761
POINT (-4.7919221 37.9173593),Montessori Córdoba,school,,,,,wlan,,,,,,yes,Calle Sansueña,66,14012,-4.7919221,37.9173593
POINT (-4.7650981 37.8869614),Click & Clean,,,,,,wlan,,,,,,,,,,-4.7650981,37.8869614
POINT (-4.7905042 37.8898009),,,stop_position,,,,,,,,,,,,,,-4.7905042,37.8898009
POINT (-4.8798617 37.8652453),La Barquera DC,,platform,,bus_stop,,,,Aucorsa,,,,yes,Camino aguilarejo,,,-4.8798617,37.8652453
POINT (-4.7789478 37.8796514),Hotel Mezquita,,,,,2,,,,,,,,,,,-4.7789478,37.8796514
POINT (-4.7784626 37.87799),,,platform,,,,,,,,,,,,,,-4.7784626,37.87799
POINT (-4.7836172 37.8802116),La Sultana,,,,,,wlan,,,,,,,,,,-4.7836172,37.8802116
POINT (-4.9138359 37.9350638),,,platform,,bus_stop,,,,,,,,,,,,-4.9138359,37.9350638
POINT (-4.7208223 37.9128347),Aulario,,platform,,bus_stop,,,,,,,,,,,,-4.7208223,37.9128347
POINT (-4.9099153 37.8496576),,library,,,,,wlan,,,,,,,,,,-4.9099153,37.8496576
POINT (-4.781578 37.8874913),"Urban suites ""El Postigo""",,,,,,wlan,,,,,,yes,,,,-4.781578,37.8874913
POINT (-4.7802001 37.884226),Boston,,,,,1,wlan,,,,39,,no,,,,-4.7802001,37.884226
POINT (-4.780226 37.8798441),Hotel Los Patios,,,,,1,wlan,,,,,,limited,,,,-4.780226,37.8798441
POINT (-4.7800505 37.8798133),Caireles Hotel Boutique,,,,,2,,,,,,,,,,,-4.7800505,37.8798133
POINT (-4.788404242188684 37.889117925449526),Plaza de las 3 Culturas,,,,pedestrian,,,,,,,,,,,,-4.788404242188684,37.889117925449526
POINT (-4.779493899317474 37.885954982679706),Plaza de San Miguel,,,,pedestrian,,,,,,,,,,,,-4.779493899317474,37.885954982679706
POINT (-4.721747848928672 37.913794056878665),Aulario Averroes,university,,,,,wlan,,,,,,,,,14017,-4.721747848928672,37.913794056878665
POINT (-4.767205254759297 37.894242370460496),Plaza Escritor Peña Aguayo,,,,pedestrian,,,,,,,,,,,,-4.767205254759297,37.894242370460496
POINT (-4.797259347388629 37.89981818424619),,parking,,,,,,,,,,,,,,,-4.797259347388629,37.89981818424619
POINT (-4.783830400901917 37.88075454967973),Calle Puerta de Almodóvar,,,,pedestrian,,,,,,,,,,,,-4.783830400901917,37.88075454967973
POINT (-4.781573111269783 37.88121131253623),Calle del Buen Pastor,,,,pedestrian,,,,,,,,,,,,-4.781573111269783,37.88121131253623
POINT (-4.780937400199758 37.879178006814705),Calle Medina y Corella,,,,pedestrian,,,,,,,,,,,,-4.780937400199758,37.879178006814705
POINT (-4.775982057341758 37.88503486130416),Calle Capitulares,,,,pedestrian,,,,,,,,,,,,-4.775982057341758,37.88503486130416
POINT (-4.771191013191122 37.88161852258659),Calle Valderrama,,,,pedestrian,,,,,,,,,,,,-4.771191013191122,37.88161852258659
POINT (-4.781904219051955 37.87986926599831),Plaza del Hospital del Cardenal,,,,pedestrian,,,,,,,,,,,,-4.781904219051955,37.87986926599831
POINT (-4.782421420430609 37.879557768605764),Calle del Cardenal Salazar,,,,pedestrian,,,,,,,,,,,,-4.782421420430609,37.879557768605764
POINT (-4.7764026248739455 37.87579249858897),Calle Bajada del Puente,,,,pedestrian,,,,,,,,,,,,-4.7764026248739455,37.87579249858897
POINT (-4.780642676717683 37.884289556333655),Calle Sevilla,,,,pedestrian,,,,,,,,,,,,-4.780642676717683,37.884289556333655
POINT (-4.780540128532467 37.88323468236432),Calle Rodríguez Sánchez,,,,pedestrian,,,,,,,,,,,,-4.780540128532467,37.88323468236432
POINT (-4.779972475278635 37.884844123366534),Calle Cruz Conde,,,,pedestrian,,,,,,,,,,,,-4.779972475278635,37.884844123366534
POINT (-4.778100019219121 37.8784262241955),Callejón Caño Quebrado,,,,pedestrian,,,,,,,,,,,,-4.778100019219121,37.8784262241955
POINT (-4.780918574198941 37.8794913800953),Calle Judería,,,,pedestrian,,,,,,,,,,,,-4.780918574198941,37.8794913800953
POINT (-4.781029255566225 37.88459826774047),Calle Conde de Gondomar,,,,pedestrian,,,,,,,,,,,,-4.781029255566225,37.88459826774047
POINT (-4.7822898395298195 37.88468025952136),Calle Concepción,,,,pedestrian,,,,,,,,,,,,-4.7822898395298195,37.88468025952136
POINT (-4.781812037256918 37.883476121884634),Calle de Valdés Leal,,,,pedestrian,,,,,,,,,,,,-4.781812037256918,37.883476121884634
POINT (-4.780918697830707 37.882370218007274),Calle Barroso,,,,pedestrian,,,,,,,,,,,,-4.780918697830707,37.882370218007274
POINT (-4.772192904820251 37.885786553818484),Calle Gutiérrez de los Ríos,,,,pedestrian,,,,,,,,,,,,-4.772192904820251,37.885786553818484
POINT (-4.782112180297371 37.88361135729732),Calle San Felipe,,,,pedestrian,,,,,,,,,,,,-4.782112180297371,37.88361135729732
POINT (-4.781935042845778 37.8829250767141),Calle del General Argote,,,,pedestrian,,,,,,,,,,,,-4.781935042845778,37.8829250767141
POINT (-4.781549891069699 37.882728977799204),Plaza de San Juan,,,,pedestrian,,,,,,,,,,,,-4.781549891069699,37.882728977799204
POINT (-4.783054520883033 37.88262755464931),Plaza de la Trinidad,,,,pedestrian,,,,,,,,,,,,-4.783054520883033,37.88262755464931
POINT (-4.78134171394074 37.88357188698606),Plaza del Doctor Emilio Luque,,,,pedestrian,,,,,,,,,,,,-4.78134171394074,37.88357188698606
POINT (-4.781389453840146 37.881729718116915),Calle Leiva Aguilar,,,,pedestrian,,,,,,,,,,,,-4.781389453840146,37.881729718116915
POINT (-4.77450985723377 37.883551822875425),Plaza de la Corredera,,,,pedestrian,,,,,,,,,,,,-4.77450985723377,37.883551822875425
POINT (-4.7811100746794475 37.88004673935196),Calle Deanes,,,,pedestrian,,,,,,,,,,,,-4.7811100746794475,37.88004673935196
POINT (-4.782510075065915 37.88147258674113),Plaza Ángel de Torres,,,,pedestrian,,,,,,,,,,,,-4.782510075065915,37.88147258674113
POINT (-4.7792571295954 37.883444037252204),Calle Juan de Mena,,,,pedestrian,,,,,,,,,,,,-4.7792571295954,37.883444037252204
POINT (-4.7886171037695116 37.87945439770282),,,,,pedestrian,,,,,,,,,,,,-4.7886171037695116,37.87945439770282
POINT (-4.78903015 37.879243450000004),,,,,pedestrian,,,,,,,,,,,,-4.78903015,37.879243450000004
POINT (-4.78036352360891 37.880939420479734),Plaza Agrupación de Cofradías,,,,pedestrian,,,,,,,,,,,,-4.78036352360891,37.880939420479734
POINT (-4.7795812 37.8849556),Calle de Victoriano Rivera,,,,pedestrian,,,,,,,,,,,,-4.7795812,37.8849556
POINT (-4.788179590241787 37.88869622914784),Aparcamiento de la Estación de Trenes,parking,,,,,,,,,,,,,,,-4.788179590241787,37.88869622914784
POINT (-4.790262705542279 37.889484816230684),Estación de Autobuses de Córdoba,bus_station,station,,,,,,,,,,yes,,,,-4.790262705542279,37.889484816230684
POINT (-4.789610632517458 37.886454011134724),Bulevar de Hernán Ruiz,,,,pedestrian,,,,,,,,,,,,-4.789610632517458,37.886454011134724
POINT (-4.75831145 37.8878847),Calle de la Oficina,,,,pedestrian,,,,,,,,,,,,-4.75831145,37.8878847
POINT (-4.784015555849652 37.88455019369218),Calle Eduardo Dato,,,,pedestrian,,,,,,,,,,,,-4.784015555849652,37.88455019369218
POINT (-4.783799238583691 37.88362180344449),Calle de González López,,,,pedestrian,,,,,,,,,,,,-4.783799238583691,37.88362180344449
POINT (-4.782994218042806 37.88371097996351),,,,,pedestrian,,,,,,,,,,,,-4.782994218042806,37.88371097996351
POINT (-4.78358405 37.88318175),,,,,pedestrian,,,,,,,,,,,,-4.78358405,37.88318175
POINT (-4.782430501532324 37.88444509217298),Calle Torre de San Nicolás,,,,pedestrian,,,,,,,,,,,,-4.782430501532324,37.88444509217298
POINT (-4.782641378071336 37.88422926301452),Calle Heredia,,,,pedestrian,,,,,,,,,,,,-4.782641378071336,37.88422926301452
POINT (-4.782062612056547 37.88447239810454),Calle San Felipe,,,,pedestrian,,,,,,,,,,,,-4.782062612056547,37.88447239810454
POINT (-4.78206095 37.88409355),Calle San Felipe,,,,pedestrian,,,,,,,,,,,,-4.78206095,37.88409355
POINT (-4.78027695 37.88474615),Calle Marqués del Boll,,,,pedestrian,,,,,,,,,,,,-4.78027695,37.88474615
POINT (-4.781246449999999 37.88557135),Calle Teniente Braulio Laportilla,,,,pedestrian,,,,,,,,,,,,-4.781246449999999,37.88557135
POINT (-4.780556365479661 37.8856149998611),Calle Historiador Díaz del Moral,,,,pedestrian,,,,,,,,,,,,-4.780556365479661,37.8856149998611
POINT (-4.7807261 37.88555205),Calle Historiador Díaz del Moral,,,,pedestrian,,,,,,,,,,,,-4.7807261,37.88555205
POINT (-4.78072105 37.886362399999996),Calle Pastores,,,,pedestrian,,,,,,,,,,,,-4.78072105,37.886362399999996
POINT (-4.782645687523384 37.88512075915752),Calle de José Zorrilla,,,,pedestrian,,,,,,,,,,,,-4.782645687523384,37.88512075915752
POINT (-4.783896312328737 37.88508394422512),Calle Olmillo,,,,pedestrian,,,,,,,,,,,,-4.783896312328737,37.88508394422512
POINT (-4.783400791736856 37.8864870755138),Calle de Córdoba de Veracruz,,,,pedestrian,,,,,,,,,,,,-4.783400791736856,37.8864870755138
POINT (-4.781273114432879 37.88678342362071),Pasaje José Aumente Baena,,,,pedestrian,,,,,,,,,,,,-4.781273114432879,37.88678342362071
POINT (-4.782837023992753 37.88596812614112),Calle de Don Alonso Aguilar,,,,pedestrian,,,,,,,,,,,,-4.782837023992753,37.88596812614112
POINT (-4.783659261324695 37.88591268522545),Plaza del Escudo,,,,pedestrian,,,,,,,,,,,,-4.783659261324695,37.88591268522545
POINT (-4.781368547513421 37.88754832041622),Calle Manuel de Sandoval,,,,pedestrian,,,,,,,,,,,,-4.781368547513421,37.88754832041622
POINT (-4.778098148526082 37.8835529497788),Plaza de la Compañía,,,,pedestrian,,,,,,,,,,,,-4.778098148526082,37.8835529497788
POINT (-4.775066671217089 37.8897442254312),Plaza de Santa Marina,,,,pedestrian,,,,,,,,,,,,-4.775066671217089,37.8897442254312
POINT (-4.779301500000001 37.887740300000004),Calle Teniente Albornoz,,,,pedestrian,,,,,,,,,,,,-4.779301500000001,37.887740300000004
POINT (-4.78322165 37.88486305),Calle Niño Perdido,,,,pedestrian,,,,,,,,,,,,-4.78322165,37.88486305
POINT (-4.783515725047659 37.88509939470258),Calle Uceda,,,,pedestrian,,,,,,,,,,,,-4.783515725047659,37.88509939470258
POINT (-4.784385450174154 37.887671513615146),,,,,pedestrian,,,,,,,,,,,,-4.784385450174154,37.887671513615146
POINT (-4.78396564229806 37.8873642690347),,,,,pedestrian,,,,,,,,,,,,-4.78396564229806,37.8873642690347
POINT (-4.7832343 37.88763155),,,,,pedestrian,,,,,,,,,,,,-4.7832343,37.88763155
POINT (-4.7819590318808665 37.888129417883704),,,,,pedestrian,,,,,,,,,,,,-4.7819590318808665,37.888129417883704
POINT (-4.780613 37.887366400000005),Calle Manuel de Sandoval,,,,pedestrian,,,,,,,,,,,,-4.780613,37.887366400000005
POINT (-4.78119165 37.8886325),Calle Rumasa,,,,pedestrian,,,,,,,,,,,,-4.78119165,37.8886325
POINT (-4.78063391778877 37.89111383821315),Aparcamiento de la Diputación de Córdoba,parking,,,,,,,Diputación de Córdoba,,,,,,,,-4.78063391778877,37.89111383821315
POINT (-4.777910083902872 37.88508900805498),Calle Yeso,,,,pedestrian,,,,,,,,,,,,-4.777910083902872,37.88508900805498
POINT (-4.778983505232355 37.886031321088616),Calle San Zoilo,,,,pedestrian,,,,,,,,,,,,-4.778983505232355,37.886031321088616
POINT (-4.77813650497946 37.88663355946404),Calle Obispo Fitero,,,,pedestrian,,,,,,,,,,,,-4.77813650497946,37.88663355946404
POINT (-4.779813085111237 37.88037266140004),Calle Velázquez Bosco,,,,pedestrian,,,,,,,,,,,,-4.779813085111237,37.88037266140004
POINT (-4.780138023899708 37.88026381501555),Calle Céspedes,,,,pedestrian,,,,,,,,,,,,-4.780138023899708,37.88026381501555
POINT (-4.7798693980797 37.88091529851324),Calle Samuel de los Santos Gener,,,,pedestrian,,,,,,,,,,,,-4.7798693980797,37.88091529851324
POINT (-4.77805330607712 37.880996237095424),Calle Bataneros,,,,pedestrian,,,,,,,,,,,,-4.77805330607712,37.880996237095424
