geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-0.4287439 38.3747727),Condomina,,stop_position,tram_stop,,,,,,,,,,,,,-0.4287439,38.3747727
POINT (-0.4218648 38.3775142),Campo de Golf,,stop_position,tram_stop,,,,,,,,,,,,,-0.4218648,38.3775142
POINT (-0.4111843 38.3790869),Costa Blanca,,stop_position,tram_stop,,,,,,,,,,,,,-0.4111843,38.3790869
POINT (-0.4323103 38.3647338),Sergio Cardell,,stop_position,tram_stop,,,,,,,,,yes,,,,-0.4323103,38.3647338
POINT (-0.4127324 38.3728668),Hotel Castilla,,,,,3,,,,,,,,,,,-0.4127324,38.3728668
POINT (-0.5086175 38.3290595),Sant Gabriel,,station,halt,,,,,,,,,,,,,-0.5086175,38.3290595
POINT (-0.476218 38.3520131),MARQ-Castillo,,platform,platform,,,,,,,,,,,,,-0.476218,38.3520131
POINT (-0.4903861 38.343769),Parking - El Corte Inglés,parking,,,,,,,,,,,,,,,-0.4903861,38.343769
POINT (-0.4875612 38.3463692),El corte Engles parking edificio Navas,parking,,,,,,,,,,,,,,,-0.4875612,38.3463692
POINT (-0.4789674 38.3449724),Puerta del Mar,,station,,,,,,FGV,,,,,,,,-0.4789674,38.3449724
POINT (-0.4853539 38.3594619),Plaza de América - Pintor Baeza,,stop_position,,,,,,,,,,,,,,-0.4853539,38.3594619
POINT (-0.5180596 38.3077264),,,stop_position,,,,,,,,,,,,,,-0.5180596,38.3077264
POINT (-0.5174997 38.313346),,parking,,,,,,,,,,,,,,,-0.5174997,38.313346
POINT (-0.4711683 38.3543344),,parking,,,,,,,,,,,,,,,-0.4711683,38.3543344
POINT (-0.4808166 38.3736073),Juan XXIII,parking,,,,,,,,,,,,,,,-0.4808166,38.3736073
POINT (-0.4896686 38.3642589),Vicente Aleixandre - colombia,,stop_position,,,,,,,,,,,,,,-0.4896686,38.3642589
POINT (-0.49894 38.3729516),Diego de Cádiz - Novelda,,stop_position,,,,,,,,,,,,,,-0.49894,38.3729516
POINT (-0.5804683 38.3963566),"carretera de La Alcoraya, 118",,stop_position,,bus_stop,,,,,,,,,,,,-0.5804683,38.3963566
POINT (-0.5530837 38.4324244),46A,,stop_position,,bus_stop,,,,,,,,,,,,-0.5530837,38.4324244
POINT (-0.4219548 38.3761197),Club de Golf,parking,,,,,,,,,,,,,,,-0.4219548,38.3761197
POINT (-0.4200235 38.3724779),Países Escandinavos,,stop_position,tram_stop,,,,,,,,,,,,,-0.4200235,38.3724779
POINT (-0.4192169 38.3767821),Instituto,,stop_position,tram_stop,,,,,,,,,,,,,-0.4192169,38.3767821
POINT (-0.4131966 38.3753958),La Coruña,,stop_position,tram_stop,,,,,,,,,,,,,-0.4131966,38.3753958
POINT (-0.5129231 38.3222093),L1 - Parque El Palmeral,,stop_position,,bus_stop,,,,,,,,,,,,-0.5129231,38.3222093
POINT (-0.4824024 38.3693203),L1,,platform,,bus_stop,,,,,,,,,,,,-0.4824024,38.3693203
POINT (-0.4226269 38.356329),"Costa Blanca, 51 - Tridente",,platform,,bus_stop,,,,,,,,,,,,-0.4226269,38.356329
POINT (-0.4788843 38.4002752),Ronda Norte - Garrachico,,platform,,bus_stop,,,,,,,,,,,,-0.4788843,38.4002752
POINT (-0.4944744 38.3451254),La City Hotel,,,,,3,,,,,,,,,,,-0.4944744,38.3451254
POINT (-0.4941301 38.3453642),,parking,,,,,,,,,,,,,,,-0.4941301,38.3453642
POINT (-0.4838579 38.3643274),Hospital,,stop_position,tram_stop,,,,,,,,,yes,,,,-0.4838579,38.3643274
POINT (-0.5267299 38.3101559),,parking,,,,,,,,,,,,,,,-0.5267299,38.3101559
POINT (-0.4841572 38.3437935),parking La Balseta,parking,,,,,,,,,,,,,,,-0.4841572,38.3437935
POINT (-0.4147644 38.3625658),Cabo Huertas,,stop_position,tram_stop,,,,,,,,,,,,,-0.4147644,38.3625658
POINT (-0.4118783 38.3653401),Av. Benidorm,,stop_position,tram_stop,,,,,,,,,,,,,-0.4118783,38.3653401
POINT (-0.412009 38.3701524),Londres,,stop_position,tram_stop,,,,,,,,,,,,,-0.412009,38.3701524
POINT (-0.5284679 38.3841492),Universidad de Alicante,,stop_position,station,,,,,Adif,,,,,,,03005,-0.5284679,38.3841492
POINT (-0.4198137 38.3681319),Holanda,,stop_position,tram_stop,,,,,,,,,yes,,,,-0.4198137,38.3681319
POINT (-0.5798371 38.3966088),"carretera de La Alcoraya,123",,stop_position,,bus_stop,,,,,,,,,,,,-0.5798371,38.3966088
POINT (-0.5836418 38.4047155),"Carretera Verdegás, 27- Colegio",,stop_position,,bus_stop,,,,,,,,,,,,-0.5836418,38.4047155
POINT (-0.4971138 38.3503619),Antonio Martín Trenco II,,platform,,bus_stop,,,,Subus,,,,,,,,-0.4971138,38.3503619
POINT (-0.4976021 38.3512625),"Padre Recaredo de los Ríos, 5",,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4976021,38.3512625
POINT (-0.4789546 38.4004426),"Ronda Norte, 58",,platform,,bus_stop,,,,,,,,,,,,-0.4789546,38.4004426
POINT (-0.4287276 38.3831445),"Pintor Perez Gil, 13",,platform,,bus_stop,,,,,,,,,,,,-0.4287276,38.3831445
POINT (-0.4285879 38.3832521),Pintor Perez Gil III,,platform,,bus_stop,,,,,,,,,,,,-0.4285879,38.3832521
POINT (-0.4260569 38.3810954),Pintor Perez Gil - Clara Campoamor,,platform,,bus_stop,,,,,,,,,,,,-0.4260569,38.3810954
POINT (-0.4258868 38.3812003),Pintor Perez Gil II,,platform,,bus_stop,,,,,,,,,,,,-0.4258868,38.3812003
POINT (-0.4232191 38.37908),Pintor Perez Gil I,,platform,,bus_stop,,,,,,,,,,,,-0.4232191,38.37908
POINT (-0.4231638 38.3788014),"Pintor Perez Gil, 3",,platform,,bus_stop,,,,,,,,,,,,-0.4231638,38.3788014
POINT (-0.474668 38.3605358),masymas,,,,,,wlan,masymas,"Juan Fornés Fornés, S.A.",,,,,,,,-0.474668,38.3605358
POINT (-0.4851087 38.3472406),NH Cristal,,,,,3,,,,,,,,,,,-0.4851087,38.3472406
POINT (-0.5216699 38.3037667),Elche-Orba,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5216699,38.3037667
POINT (-0.5181702 38.30774),Agua Amarga,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5181702,38.30774
POINT (-0.4909849 38.3464173),Alacant-Estels,,,subway_entrance,,,,,,,,,no,,,,-0.4909849,38.3464173
POINT (-0.490418 38.345629),Alacant-Estels,,,subway_entrance,,,,,,,,,no,,,,-0.490418,38.345629
POINT (-0.4847737 38.3483516),Mercado,,,subway_entrance,,,,,,,,,yes,,,,-0.4847737,38.3483516
POINT (-0.4756867 38.3518701),MARQ-Castillo,,,subway_entrance,,,,,,,,,,,,,-0.4756867,38.3518701
POINT (-0.48468 38.3480099),Mercado,,,subway_entrance,,,,,,,,,no,,,,-0.48468,38.3480099
POINT (-0.4911904 38.3458079),Alacant-Estels,,,subway_entrance,,,,,,,,,no,,,,-0.4911904,38.3458079
POINT (-0.4764427 38.3519992),MARQ-Castillo,,,subway_entrance,,,,,,,,,yes,,,,-0.4764427,38.3519992
POINT (-0.4901808 38.346196),Alacant-Estels,,,subway_entrance,,,,,,,,,no,,,,-0.4901808,38.346196
POINT (-0.4756927 38.3524151),MARQ-Castillo,,,subway_entrance,,,,,,,,,,,,,-0.4756927,38.3524151
POINT (-0.4892368 38.3633028),Europa,parking,,,,,,,,,,,,,,,-0.4892368,38.3633028
POINT (-0.4894648 38.3622491),La Abadia,pub,,,,,yes,,,,,,no,,,,-0.4894648,38.3622491
POINT (-0.4678768 38.351832),Sangueta,,stop_position,tram_stop,,,,,,,,,,,,,-0.4678768,38.351832
POINT (-0.4910979 38.3455526),O'Hara Irish Pub,pub,,,,,yes,,,,,,,,,,-0.4910979,38.3455526
POINT (-0.4782525 38.3624404),Garbinet,,stop_position,tram_stop,,,,,,,,,,,,,-0.4782525,38.3624404
POINT (-0.4472856 38.3633385),La Isleta (TRAM),,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4472856,38.3633385
POINT (-0.50713 38.3364538),NH,,,,,4,,,,,,,yes,,,,-0.50713,38.3364538
POINT (-0.4308149 38.3577401),Calas de Alicante,,,,,3,,,,,,,,,,,-0.4308149,38.3577401
POINT (-0.5001067 38.3372231),,,stop_position,,,,,,,,,,,,,,-0.5001067,38.3372231
POINT (-0.5117301 38.3403958),IES Figueras-Chávarri,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5117301,38.3403958
POINT (-0.5138553 38.3410572),Betis-Florida,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5138553,38.3410572
POINT (-0.5141408 38.341178),Pralinne Cafeterias,cafe,,,,,yes,,CRUJIENTE,pizza;burger;chinese;ice_cream;coffee_shop,,Mo-Su 06:30-21:00,,calle San Lorenzo,38,03007,-0.5141408,38.341178
POINT (-0.5111811 38.3328316),Polideportivo Samaranch,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5111811,38.3328316
POINT (-0.5097606 38.330128),Vergel,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5097606,38.330128
POINT (-0.5126075 38.3274027),Pedreguer,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5126075,38.3274027
POINT (-0.51583 38.3289885),Sempere-Pastor,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.51583,38.3289885
POINT (-0.5142614 38.3301494),Sempere-La Era,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5142614,38.3301494
POINT (-0.5074371 38.3350446),México-Rotonda,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5074371,38.3350446
POINT (-0.5149434 38.3281787),Díaz de Mendoza,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5149434,38.3281787
POINT (-0.5174819 38.3273446),Sempere-Blume,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5174819,38.3273446
POINT (-0.5138384 38.3266239),Victoria Kent,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5138384,38.3266239
POINT (-0.5156419 38.3261368),La Cigüeña,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5156419,38.3261368
POINT (-0.5098348 38.3340578),IES Bahía de Babel,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5098348,38.3340578
POINT (-0.5082729 38.3330724),Perú,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5082729,38.3330724
POINT (-0.5143111 38.3302803),Sempere-La Era,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5143111,38.3302803
POINT (-0.5136539 38.3255757),Urb. El Palmeral,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5136539,38.3255757
POINT (-0.5127213 38.3313297),C.P. El Palmeral,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5127213,38.3313297
POINT (-0.5098414 38.3323403),Ecuador,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5098414,38.3323403
POINT (-0.5117784 38.3300997),Escolano-Pego,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5117784,38.3300997
POINT (-0.5156896 38.3260397),La Cigüeña,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5156896,38.3260397
POINT (-0.5147209 38.3282822),Díaz de Mendoza,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5147209,38.3282822
POINT (-0.5129111 38.3313423),C.P. El Palmeral,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5129111,38.3313423
POINT (-0.5109293 38.3283878),San Gabriel-Plaza Botella,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5109293,38.3283878
POINT (-0.5159932 38.3290317),Sempere-Pastor,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5159932,38.3290317
POINT (-0.5174065 38.3272418),Sempere-Blume,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5174065,38.3272418
POINT (-0.5128976 38.3296293),Escolano-Los Cincuenta,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5128976,38.3296293
POINT (-0.5039674 38.3391707),CFPA Babel,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5039674,38.3391707
POINT (-0.504464 38.3393887),CFPA Babel,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.504464,38.3393887
POINT (-0.5069068 38.3390198),IES Cavanilles,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5069068,38.3390198
POINT (-0.506822 38.3392476),IES Cavanilles,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.506822,38.3392476
POINT (-0.4967094 38.3397975),C.P. Benalúa,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4967094,38.3397975
POINT (-0.498225 38.339551),C.P. Benalúa,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.498225,38.339551
POINT (-0.4987904 38.3396769),Soler-Alberola,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4987904,38.3396769
POINT (-0.501196 38.3393703),Soler-Juzgados,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.501196,38.3393703
POINT (-0.5012584 38.3395243),Soler-Juzgados,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5012584,38.3395243
POINT (-0.4948927 38.3398975),Soler-Policía,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4948927,38.3398975
POINT (-0.4894008 38.3439505),Muntanyeta-Soto,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4894008,38.3439505
POINT (-0.4891433 38.3441876),Muntanyeta-Soto,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4891433,38.3441876
POINT (-0.4937173 38.34067),Ó. Esplá-Sempere,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4937173,38.34067
POINT (-0.5079134 38.3384868),México-Caja Ahorros,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5079134,38.3384868
POINT (-0.5082358 38.3384852),México-Caja Ahorros,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.5082358,38.3384852
POINT (-0.4899516 38.3419178),Plaza Séneca,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4899516,38.3419178
POINT (-0.492747 38.3407004),Casanova-Churruca,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.492747,38.3407004
POINT (-0.4898973 38.3425884),Alemania,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4898973,38.3425884
POINT (-0.4922111 38.3415571),"Reyes Católicos, 47",,platform,,bus_stop,,,,Subus,,,,,,,,-0.4922111,38.3415571
POINT (-0.490161 38.3455873),Luceros-Soto,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.490161,38.3455873
POINT (-0.4905966 38.3464051),Luceros,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4905966,38.3464051
POINT (-0.4852785 38.3563959),Jijona-Adoratrices,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4852785,38.3563959
POINT (-0.4838458 38.3599247),Alonso-Devesa,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4838458,38.3599247
POINT (-0.4869425 38.3472844),Mercado-El Sabio,,platform,,bus_stop,,,,Vectalia,,,,yes,,,,-0.4869425,38.3472844
POINT (-0.4841483 38.3634042),Hospital-Alonso,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4841483,38.3634042
POINT (-0.4847821 38.3488878),Mercado-San Vicente,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4847821,38.3488878
POINT (-0.484529 38.3638419),Hospital-Alonso,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.484529,38.3638419
POINT (-0.4853452 38.3548197),Jijona-Auditorio,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4853452,38.3548197
POINT (-0.4855208 38.3566055),Jijona-Adoratrices,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4855208,38.3566055
POINT (-0.4866852 38.3475725),Mercado-El Sabio,,platform,,bus_stop,,,,Vectalia,,,,limited,,,,-0.4866852,38.3475725
POINT (-0.4859485 38.349049),Mercado-Calderón,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4859485,38.349049
POINT (-0.4849665 38.3522334),"Plaza de España, 7 - Pza. de Toros II",,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4849665,38.3522334
POINT (-0.483691 38.3601042),Alonso-Devesa,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.483691,38.3601042
POINT (-0.4853625 38.3516599),"Plaza De España, 4",,platform,,bus_stop,,,,,,,,limited,,,,-0.4853625,38.3516599
POINT (-0.4822793 38.3716764),Sta. Cruz-Banyeres,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4822793,38.3716764
POINT (-0.4832242 38.3658665),Espartero,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4832242,38.3658665
POINT (-0.4742728 38.3718865),C.P. San Agustín,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4742728,38.3718865
POINT (-0.4731771 38.3722099),Ciudad Elegida,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4731771,38.3722099
POINT (-0.4851359 38.3667628),Alonso-Alcoleja,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4851359,38.3667628
POINT (-0.4743038 38.3719526),C.P. San Agustín,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4743038,38.3719526
POINT (-0.4781034 38.3704176),Carratalá-Tossalet,,stop_position,,,,,,Vectalia,,,,,,,,-0.4781034,38.3704176
POINT (-0.481267 38.3708869),Sierra Pandols,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.481267,38.3708869
POINT (-0.4755865 38.3699898),Carratalá-Els Poblets,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4755865,38.3699898
POINT (-0.4741738 38.3699532),Carratalá-Els Poblets,,stop_position,,,,,,Vectalia,,,,,,,,-0.4741738,38.3699532
POINT (-0.4855723 38.3682414),Maestro Alonso (TRAM),,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4855723,38.3682414
POINT (-0.4745833 38.3724638),Pintor Camacho,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4745833,38.3724638
POINT (-0.4715152 38.3706336),Pintor Amorós,,platform,,bus_stop,,,,Vectalia,,,,limited,,,,-0.4715152,38.3706336
POINT (-0.4805275 38.3707509),C.P. El Tossalet,,stop_position,,,,,,Vectalia,,,,,,,,-0.4805275,38.3707509
POINT (-0.4850213 38.3713328),Plaza Orán,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4850213,38.3713328
POINT (-0.4822914 38.3697958),Ejércitos Españoles,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4822914,38.3697958
POINT (-0.4745434 38.3723751),Pintor Camacho,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4745434,38.3723751
POINT (-0.4862844 38.3708185),C.P. Virgen del Remedio,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4862844,38.3708185
POINT (-0.4779242 38.3703888),Carratalá-Tossalet,,stop_position,,,,,,Vectalia,,,,,,,,-0.4779242,38.3703888
POINT (-0.471617 38.3706417),Pintor Amorós,,platform,,bus_stop,,,,Vectalia,,,,limited,,,,-0.471617,38.3706417
POINT (-0.4806328 38.370463),C.P. El Tossalet,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4806328,38.370463
POINT (-0.4835028 38.3684931),C. Deportivo V. del Carmen,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4835028,38.3684931
POINT (-0.4726766 38.3685303),Los Montesinos,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4726766,38.3685303
POINT (-0.4836414 38.3702878),C. Social Virgen del Carmen,,platform,,bus_stop,,,,Vectalia,,,,,,,,-0.4836414,38.3702878
