geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7050116 40.4312282),González y Casado,,dentist,,dentist,,,Calle de San Bernardo,114,28015,,,,-3.7050116,40.4312282,-412442,4500804,gonzález y casado,1260
POINT (-3.7051575 40.4308257),Don Peine,hairdresser,,,,,,Calle de San Bernardo,108,28015,,,,-3.7051575,40.4308257,-412458,4500760,don peine,1260
POINT (-3.7052005 40.4306886),Second life 23,clothes,,,,,,Calle de San Bernardo,106,28015,,,,-3.7052005,40.4306886,-412463,4500744,second life 23,1260
POINT (-3.7052352 40.4306217),Carlos Conde,hairdresser,,,,,,Calle de San Bernardo,104,28015,,,,-3.7052352,40.4306217,-412467,4500737,carlos conde,1260
POINT (-3.705251 40.4305752),Kilates,jewelry,,,,,,Calle de San Bernardo,102,28015,,,,-3.705251,40.4305752,-412469,4500732,kilates,1260
POINT (-3.7052845 40.4304893),Aesthetic,,clinic,,clinic,,,Calle de San Bernardo,100,28015,,,,-3.7052845,40.4304893,-412472,4500722,aesthetic,1260
POINT (-3.6756022 40.429129),Chocolatería Valor,confectionery,,,,,,Calle del Conde de Peñalver,43,,,,,-3.6756022,40.429129,-409168,4500571,chocolatería valor,908
POINT (-3.7108486 40.4821868),Taller 35,craft,,,,,,Calle de Fermín Caballero,63,28034,,,,-3.7108486,40.4821868,-413092,4506477,taller 35,419
POINT (-3.7111558 40.4823119),Elite Master,electronics,,,,,,,,,,,,-3.7111558,40.4823119,-413126,4506491,elite master,419
POINT (-3.7154308 40.4376864),Residencia Calasanz,,school,,,,,,,,,,,-3.7154308,40.4376864,-413602,4501523,residencia calasanz,1019
POINT (-3.7176593 40.4328619),Safadin,clothes,,,,,,Calle de la Princesa,84,28008,,,,-3.7176593,40.4328619,-413850,4500986,safadin,1001
POINT (-3.7176319 40.432822),Strover,shoes,,,,,,Calle de la Princesa,84,28008,,,,-3.7176319,40.432822,-413847,4500982,strover,1001
POINT (-3.7175932 40.4327668),Shoe Shop,shoes,,,,,,Calle de la Princesa,82,28008,,,,-3.7175932,40.4327668,-413842,4500976,shoe shop,1001
POINT (-3.7175513 40.4327086),Los Fermines & Co,food,,,,,,Calle de la Princesa,82,28008,,,,-3.7175513,40.4327086,-413838,4500969,los fermines & co,1001
POINT (-3.7175095 40.432654),,vacant,,,,,,Calle de la Princesa,80,28008,,,,-3.7175095,40.432654,-413833,4500963,,1001
POINT (-3.717474 40.432605),Magic Gelato,ice_cream,,,,,,Calle de la Princesa,80,28008,,,,-3.717474,40.432605,-413829,4500958,magic gelato,1001
POINT (-3.717445 40.4325651),Princesa,clothes,,,,,,Calle de la Princesa,78,28008,,,,-3.717445,40.4325651,-413826,4500953,princesa,1001
POINT (-3.717416 40.432521),Unique,clothes,,,,,,Calle de la Princesa,78,28008,,,,-3.717416,40.432521,-413823,4500948,unique,1001
POINT (-3.7173693 40.4324609),Rodilla,,fast_food,,,,,Calle de la Princesa,76,28008,Rodilla,,sandwich,-3.7173693,40.4324609,-413818,4500942,rodilla,1001
POINT (-3.7173 40.4323683),Tapas44,,restaurant,,,,,Calle de la Princesa,76,28008,,,,-3.7173,40.4323683,-413810,4500931,tapas44,1001
POINT (-3.7172517 40.4323008),Fansi,clothes,,,,,,Calle de la Princesa,74,28008,,,,-3.7172517,40.4323008,-413804,4500924,fansi,1001
POINT (-3.7171945 40.4322156),Deportes Princesa,sports,,,,,,Calle de la Princesa,72,28008,,,,-3.7171945,40.4322156,-413798,4500914,deportes princesa,1001
POINT (-3.7104667 40.4388062),,,post_box,,,,,,,,Correos,Correos,,-3.7104667,40.4388062,-413049,4501648,,981
POINT (-3.6794658 40.4261925),Tostas & Tapas,,restaurant,,,,,Calle de Hermosilla,65,28001,,,,-3.6794658,40.4261925,-409598,4500244,tostas & tapas,902
POINT (-3.6786629 40.4261718),Rawcoco,,cafe,,,,,,,,,,juice,-3.6786629,40.4261718,-409509,4500241,rawcoco,902
POINT (-3.6984853 40.4381795),Bellver,books,,,,,,,,,,,,-3.6984853,40.4381795,-411715,4501578,bellver,1064
POINT (-3.7170615 40.4305329),Ibercaja,,bank,,,,,,,,Ibercaja,,,-3.7170615,40.4305329,-413783,4500727,ibercaja,1001
POINT (-3.6366564 40.4384012),Abanca,,bank,,,,,,,,Abanca,,,-3.6366564,40.4384012,-404833,4501603,abanca,458
POINT (-3.7112577 40.4387533),My English School,,language_school,,,,,Calle de Cea Bermúdez,33,,,,,-3.7112577,40.4387533,-413137,4501642,my english school,981
POINT (-3.7112209 40.4390784),Banco Santander,,bank,,,,,Calle de Cea Bermúdez,42,,Banco Santander,,,-3.7112209,40.4390784,-413133,4501678,banco santander,981
POINT (-3.6819941 40.4587961),Pipa&Co,,restaurant,,,,,Paseo de La Habana,105,28036,,,,-3.6819941,40.4587961,-409880,4503873,pipa&co,618
POINT (-3.7107478 40.4387425),Wall Street English,,language_school,,,,,Calle de Cea Bermúdez,29,28003,,,,-3.7107478,40.4387425,-413080,4501641,wall street english,981
POINT (-3.715297 40.4365816),,,post_box,,,,,,,,,,,-3.715297,40.4365816,-413587,4501400,,1019
POINT (-3.71078 40.4473961),Bar Santa Elena,,restaurant,,,,,,,,,,,-3.71078,40.4473961,-413084,4502604,bar santa elena,749
POINT (-3.7176786 40.4323715),ONCE,lottery,,,,,,,,,ONCE,,,-3.7176786,40.4323715,-413852,4500932,once,1001
POINT (-3.7175141 40.4321676),,kiosk,,,,,,,,,,,,-3.7175141,40.4321676,-413834,4500909,,1001
POINT (-3.7166823 40.4309156),The Body Shop,cosmetics,,,,,,,,,The Body Shop,,,-3.7166823,40.4309156,-413741,4500770,the body shop,1001
POINT (-3.7172278 40.4304788),Mercado Provenzal,,bar,,,,,,,,,,,-3.7172278,40.4304788,-413802,4500721,mercado provenzal,1001
POINT (-3.7171782 40.4317036),ONCE,lottery,,,,,,,,,ONCE,,,-3.7171782,40.4317036,-413796,4500857,once,1001
POINT (-3.7172693 40.431829),,tobacco,,,,,,,,,,,,-3.7172693,40.431829,-413806,4500871,,1001
POINT (-3.7167147 40.4309604),Parfois,boutique,,,,,,,,,,,,-3.7167147,40.4309604,-413745,4500775,parfois,1001
POINT (-3.7112879 40.4380301),Peluquería Magon,hairdresser,,,,,,Calle de Blasco de Garay,65,28015,,,,-3.7112879,40.4380301,-413141,4501562,peluquería magon,981
POINT (-3.6904062 40.4473112),Embajada de Afganistán,,,,,diplomatic,,Paseo de la Castellana,114,,,,,-3.6904062,40.4473112,-410816,4502595,embajada de afganistán,579
POINT (-3.682013 40.4587156),,,post_box,,,,,,,,,,,-3.682013,40.4587156,-409882,4503864,,618
POINT (-3.7152183 40.4373696),Pez Tortilla,,pub,,,,,,,,,,,-3.7152183,40.4373696,-413578,4501488,pez tortilla,1019
POINT (-3.6141513 40.4390161),Exposicion y Venta Dacia San Mariano,car,,,,,,Avenida de Canillejas a Vicálvaro,41,28022,Renault,Renault,,-3.6141513,40.4390161,-402327,4501671,exposicion y venta dacia san mariano,253
POINT (-3.6136694 40.4383603),Tecnocasa,,,,,estate_agent,,Calle de Aquiles,3,28022,Tecnocasa,,,-3.6136694,40.4383603,-402274,4501598,tecnocasa,253
POINT (-3.6133325 40.4378066),,car_repair,,,,,,,,,,,,-3.6133325,40.4378066,-402236,4501537,,253
POINT (-3.6132505 40.4376285),Talleres Sicilia Gallego,car_repair,,,,,,,,,,,,-3.6132505,40.4376285,-402227,4501517,talleres sicilia gallego,253
POINT (-3.6131766 40.4374778),Cristalería La Laguna,glaziery,,,,,,,,,,,,-3.6131766,40.4374778,-402219,4501500,cristalería la laguna,253
POINT (-3.6130678 40.4372685),Óptica Kore,optician,,,,,,,,,,,,-3.6130678,40.4372685,-402207,4501477,óptica kore,253
POINT (-3.7102619 40.447105),Herjomar,,restaurant,,,,,,,,,,,-3.7102619,40.447105,-413026,4502572,herjomar,749
POINT (-3.7106156 40.4470269),Jofeli,butcher,,,,,,,,,,,,-3.7106156,40.4470269,-413066,4502563,jofeli,749
POINT (-3.7106461 40.4471334),,travel_agency,,,,,,,,,,,,-3.7106461,40.4471334,-413069,4502575,,749
POINT (-3.7106708 40.4469974),Ortopedia Ortoprono,medical_supply,,,,,,,,,,,,-3.7106708,40.4469974,-413072,4502560,ortopedia ortoprono,749
POINT (-3.710925 40.4469347),,optician,,,,,,,,,,,,-3.710925,40.4469347,-413100,4502553,,749
POINT (-3.7107298 40.4473321),,greengrocer,,,,,,,,,,,,-3.7107298,40.4473321,-413078,4502597,,749
POINT (-3.7105271 40.4473609),,video_games,,,,,,,,,,,,-3.7105271,40.4473609,-413056,4502600,,749
POINT (-3.7108056 40.4469229),ONCE,lottery,,,,,,,,,ONCE,,,-3.7108056,40.4469229,-413087,4502551,once,749
POINT (-3.6930174 40.406589),Farmacia Delicias 5,,pharmacy,,pharmacy,,,Paseo de las Delicias,5,28045,,,,-3.6930174,40.406589,-411107,4498061,farmacia delicias 5,966
POINT (-3.7165546 40.431808),Casa Lucas,butcher,,,,,,"Calle de Rodríguez San Pedro, 69",,28015,,,,-3.7165546,40.431808,-413727,4500869,casa lucas,1001
POINT (-3.707891 40.4761091),Tu visión,optician,,,,,,,,,,,,-3.707891,40.4761091,-412762,4505800,tu visión,482
POINT (-3.7080074 40.4760885),Productos Gallegos,deli,,,,,,,,,,,,-3.7080074,40.4760885,-412775,4505798,productos gallegos,482
POINT (-3.7078354 40.4761274),Shawara Alshami,,fast_food,,,,,,,,,,,-3.7078354,40.4761274,-412756,4505803,shawara alshami,482
POINT (-3.7126581 40.4396955),Ferretería Venecia,doityourself,,,,,,,,,,,,-3.7126581,40.4396955,-413293,4501747,ferretería venecia,981
POINT (-3.7107689 40.4396636),Fratelli Figurato,,restaurant,,,,,,,,,,,-3.7107689,40.4396636,-413083,4501743,fratelli figurato,981
POINT (-3.7096975 40.4400203),Miranza IOA Madrid,,doctors,,doctor,,,Calle de Galileo,110,,,,,-3.7096975,40.4400203,-412964,4501783,miranza ioa madrid,981
POINT (-3.7100276 40.4394857),Âllo Pizza,,restaurant,,,,,Calle de Galileo,91,,,,italian,-3.7100276,40.4394857,-413000,4501724,âllo pizza,981
POINT (-3.6939367 40.4026336),SociDent,,dentist,,dentist,,,Paseo de las Delicias,44,28045,,,,-3.6939367,40.4026336,-411209,4497621,socident,966
POINT (-3.7078009 40.4761305),Hot Sushi,,fast_food,,,,,,,,,,chinese;oriental;sushi,-3.7078009,40.4761305,-412752,4505803,hot sushi,482
POINT (-3.70813 40.4760669),,,doctors,,doctor,,,,,,,,,-3.70813,40.4760669,-412789,4505796,,482
POINT (-3.7097429 40.4397078),IOA Madrid - Innova Ocular,,doctors,,doctor,,,Calle de Galileo,104,28003,,,,-3.7097429,40.4397078,-412969,4501748,ioa madrid - innova ocular,981
POINT (-3.7058605 40.4119423),Banco Sabadell,,atm,,,,,,,,Banco Sabadell,Banco Sabadell,,-3.7058605,40.4119423,-412536,4498657,banco sabadell,1153
POINT (-3.6195064 40.4271845),Barco,,pub,,,,,,,,,,,-3.6195064,40.4271845,-402923,4500354,barco,169
POINT (-3.6938229 40.4066984),Hostal Mundial,,,guest_house,,,,,,,,,,-3.6938229,40.4066984,-411196,4498074,hostal mundial,966
POINT (-3.6790179 40.426165),Sagaz Hermosilla,clothes,,,,,,,,,,,,-3.6790179,40.426165,-409548,4500241,sagaz hermosilla,902
POINT (-3.7017703 40.4009864),M129,,,,,association,,,,,,,,-3.7017703,40.4009864,-412081,4497438,m129,789
POINT (-3.6937331 40.4045026),Cambridge house,,language_school,,,,,,,,,,,-3.6937331,40.4045026,-411186,4497829,cambridge house,966
POINT (-3.6772736 40.4855363),,ticket,,,,,,,,,,,,-3.6772736,40.4855363,-409354,4506850,,42
POINT (-3.7017859 40.4009874),EQUO,,,,,political_party,,Calle de Ercilla,46,28005,,,,-3.7017859,40.4009874,-412083,4497438,equo,789
POINT (-3.5977462 40.3683753),Antony Morato,clothes,,,,,,,,,,,,-3.5977462,40.3683753,-400501,4493808,antony morato,67
POINT (-3.5977827 40.3684495),Zapatos Ulanka,shoes,,,,,,,,,,,,-3.5977827,40.3684495,-400505,4493816,zapatos ulanka,67
POINT (-3.5976549 40.368237),La Tagliatella,,restaurant,,,,,,,,,,italian,-3.5976549,40.368237,-400491,4493792,la tagliatella,67
POINT (-3.5978353 40.3682977),Nespresso,coffee,,,,,,,,,Nespresso,,,-3.5978353,40.3682977,-400511,4493799,nespresso,67
POINT (-3.598944 40.3679419),Casa Móvil,mobile_phone,,,,,,,,,,,,-3.598944,40.3679419,-400634,4493759,casa móvil,67
POINT (-3.5987758 40.3686181),Juguetes Poly,toys,,,,,,,,,,,,-3.5987758,40.3686181,-400616,4493835,juguetes poly,67
POINT (-3.5986475 40.368753),Deichmann,shoes,,,,,,,,,Deichmann,,,-3.5986475,40.368753,-400601,4493850,deichmann,67
POINT (-3.5980526 40.3685417),Primor,cosmetics,,,,,,,,,Primor,,,-3.5980526,40.3685417,-400535,4493826,primor,67
POINT (-3.5984018 40.3690379),Zapatos RKS,shoes,,,,,,,,,,,,-3.5984018,40.3690379,-400574,4493881,zapatos rks,67
POINT (-3.5981186 40.3691357),Tino González,shoes,,,,,,,,,,,,-3.5981186,40.3691357,-400543,4493892,tino gonzález,67
POINT (-3.5976748 40.3691197),KIKO Milano,cosmetics,,,,,,,,,KIKO Milano,,,-3.5976748,40.3691197,-400493,4493890,kiko milano,67
POINT (-3.5976134 40.3690451),Adidas,sports,,,,,,,,,Adidas,,,-3.5976134,40.3690451,-400486,4493882,adidas,67
POINT (-3.597323 40.3690919),Soloptical,optician,,,,,,,,,,,,-3.597323,40.3690919,-400454,4493887,soloptical,67
POINT (-3.5967348 40.3688621),Bedland,bed,,,,,,,,,,,,-3.5967348,40.3688621,-400389,4493862,bedland,67
POINT (-3.6347356 40.448111),ABC,,,,,newspaper,,,,,,,,-3.6347356,40.448111,-404619,4502684,abc,161
POINT (-3.6863228 40.4679041),Dala's,,pub,,,,,Calle de Enrique Larreta,6,,,,,-3.6863228,40.4679041,-410361,4504887,dala's,678
POINT (-3.6665829 40.4477892),Policlínica Ipacsa,,clinic,,clinic,,,,,,,,,-3.6665829,40.4477892,-408164,4502648,policlínica ipacsa,714
POINT (-3.7042451 40.4113489),Locutorio,,,,,telecommunication,,,,,,,,-3.7042451,40.4113489,-412357,4498591,locutorio,1153
POINT (-3.6809836 40.4591624),Centro Médico Habana,,doctors,,doctor,,,,,,,,,-3.6809836,40.4591624,-409767,4503914,centro médico habana,618
POINT (-3.6700801 40.4115698),La Tagliatella,,restaurant,,,,,Avenida de Nazaret,13,28009,La Tagliatella,,italian,-3.6700801,40.4115698,-408553,4498616,la tagliatella,708
POINT (-3.6192376 40.3800897),Dia Market,supermarket,,,,,,Calle de la Gavia Seca,3,,Dia Market,,,-3.6192376,40.3800897,-402894,4495112,dia market,100
POINT (-3.6189525 40.3803762),Pescaderías Martín,seafood,,,,,,,,,,,,-3.6189525,40.3803762,-402862,4495143,pescaderías martín,100
POINT (-3.6184427 40.3806025),Frutas y verduras Natalia,greengrocer,,,,,,,,,,,,-3.6184427,40.3806025,-402805,4495169,frutas y verduras natalia,100
POINT (-3.6192835 40.3799455),Maribel y Raquel,greengrocer,,,,,,,,,,"Frutas, verduras y variantes",,-3.6192835,40.3799455,-402899,4495096,maribel y raquel,100
POINT (-3.7020455 40.4006095),International Confederation of Labour,,,,,ngo,,Calle de las Peñuelas,41,28005,,,,-3.7020455,40.4006095,-412112,4497396,international confederation of labour,789
POINT (-3.7048743 40.4741622),La Reineta,greengrocer,,,,,,,,,,,,-3.7048743,40.4741622,-412427,4505584,la reineta,433
POINT (-3.6194541 40.380068),Aquasport,,,,,,sports_centre,,,,,,,-3.6194541,40.380068,-402918,4495109,aquasport,100
POINT (-3.6782031 40.4867862),Food Trucks,,fast_food,,,,,,,,,,,-3.6782031,40.4867862,-409458,4506989,food trucks,42
POINT (-3.5984771 40.3689491),JD Sports,sports,,,,,,,,,JD Sports,,,-3.5984771,40.3689491,-400582,4493871,jd sports,67
POINT (-3.5986331 40.3688755),Vale Cuatro,clothes,,,,,,,,,,,,-3.5986331,40.3688755,-400600,4493863,vale cuatro,67
POINT (-3.598934 40.3686643),Orange,mobile_phone,,,,,,,,,Orange,,,-3.598934,40.3686643,-400633,4493840,orange,67
POINT (-3.5989008 40.3684592),Samsung,electronics,,,,,,,,,Samsung,,,-3.5989008,40.3684592,-400630,4493817,samsung,67
POINT (-3.598527 40.3688067),Mayoral,clothes,,,,,,,,,Mayoral,,,-3.598527,40.3688067,-400588,4493856,mayoral,67
POINT (-3.5983971 40.3688442),Thomas Sabo,jewelry,,,,,,,,,Thomas Sabo,,,-3.5983971,40.3688442,-400574,4493860,thomas sabo,67
POINT (-3.5983195 40.3687947),José Luis,jewelry,,,,,,,,,,,,-3.5983195,40.3687947,-400565,4493854,josé luis,67
POINT (-3.5982356 40.3687705),Skerchers,shoes,,,,,,,,,,,,-3.5982356,40.3687705,-400556,4493852,skerchers,67
POINT (-3.5981484 40.368744),Área Zero,clothes,,,,,,,,,,,,-3.5981484,40.368744,-400546,4493849,área zero,67
POINT (-3.5979695 40.3680477),Tenezis,clothes,,,,,,,,,,,,-3.5979695,40.3680477,-400526,4493771,tenezis,67
POINT (-3.5981279 40.3680018),Stradivarius,clothes,,,,,,,,,Stradivarius,,,-3.5981279,40.3680018,-400544,4493766,stradivarius,67
POINT (-3.5983258 40.3679451),Pimkie,clothes,,,,,,,,,Pimkie,,,-3.5983258,40.3679451,-400566,4493760,pimkie,67
POINT (-3.5984747 40.3679065),Pull & Bear,clothes,,,,,,,,,Pull & Bear,,,-3.5984747,40.3679065,-400582,4493755,pull & bear,67
POINT (-3.5985967 40.3678727),Springfield,clothes,,,,,,,,,Springfield,,,-3.5985967,40.3678727,-400596,4493752,springfield,67
POINT (-3.5986996 40.3678486),The Body Shop,cosmetics,,,,,,,,,The Body Shop,,,-3.5986996,40.3678486,-400607,4493749,the body shop,67
POINT (-3.5989942 40.3681008),Alain Afflelou,optician,,,,,,,,,Alain Afflelou,,,-3.5989942,40.3681008,-400640,4493777,alain afflelou,67
POINT (-3.5989198 40.3675891),Bershka,clothes,,,,,,,,,Bershka,,,-3.5989198,40.3675891,-400632,4493720,bershka,67
POINT (-3.5979568 40.3683144),Inside,clothes,,,,,,,,,Inside,,,-3.5979568,40.3683144,-400525,4493801,inside,67
POINT (-3.597979 40.3683602),MS Mode,clothes,,,,,,,,,,,,-3.597979,40.3683602,-400527,4493806,ms mode,67
POINT (-3.5978095 40.3684882),Salsa,clothes,,,,,,,,,Salsa,,,-3.5978095,40.3684882,-400508,4493820,salsa,67
POINT (-3.7048767 40.425586),Lata de Sal,,,,,company,,Calle del Espíritu Santo,38,28004,,,,-3.7048767,40.425586,-412427,4500176,lata de sal,1293
POINT (-3.7047407 40.4255006),Soriano,trade,,,,,,Calle del Espíritu Santo,25,28004,,,,-3.7047407,40.4255006,-412412,4500167,soriano,1293
POINT (-3.7061282 40.4743311),Ferrol 22,,,,,estate_agent,,,,,,,,-3.7061282,40.4743311,-412566,4505603,ferrol 22,433
POINT (-3.6190572 40.3802641),Los abulenses,butcher,,,,,,Calle de la Gavia Seca,28,,,,,-3.6190572,40.3802641,-402873,4495131,los abulenses,100
POINT (-3.7061133 40.4117195),Joyas del mundo,jewelry,,,,,,,,,,,,-3.7061133,40.4117195,-412565,4498633,joyas del mundo,1153
POINT (-3.7066306 40.4117395),Azura Bar,,restaurant,,,,,,,,,,,-3.7066306,40.4117395,-412622,4498635,azura bar,1153
POINT (-3.7062242 40.4117016),Movil Home,mobile_phone,,,,,,,,,,,,-3.7062242,40.4117016,-412577,4498631,movil home,1153
POINT (-3.619235 40.380287),Droguería perfumería Abraham,perfumery,,,,,,,,,,,,-3.619235,40.380287,-402893,4495134,droguería perfumería abraham,100
POINT (-3.704356 40.4556067),Carlin,stationery,,,,,,,,,Carlin,,,-3.704356,40.4556067,-412369,4503518,carlin,954
POINT (-3.7178028 40.4321083),Peluquería Pelegrin,hairdresser,,,,,,,,,,,,-3.7178028,40.4321083,-413866,4500902,peluquería pelegrin,1001
POINT (-3.7034944 40.452445),Tabernita de dominguez,,bar,,,,,Calle de Santa Juliana,2,,,,local;spanish;tapas,-3.7034944,40.452445,-412273,4503166,tabernita de dominguez,922
POINT (-3.6924494 40.4060867),Karacol,bicycle,,,,,,Calle de Tortosa,8,28045,,,,-3.6924494,40.4060867,-411043,4498006,karacol,966
POINT (-3.5964932 40.3686461),Geographical Norway,clothes,,,,,,,,,,,,-3.5964932,40.3686461,-400362,4493838,geographical norway,67
POINT (-3.5965558 40.36874),Foot Locker,shoes,,,,,,,,,Foot Locker,,,-3.5965558,40.36874,-400369,4493848,foot locker,67
POINT (-3.5964611 40.3685579),Zapatos Marypaz,shoes,,,,,,,,,,,,-3.5964611,40.3685579,-400358,4493828,zapatos marypaz,67
POINT (-3.7042281 40.4558033),Casa Ramona Taberna Manchega,,restaurant,,,,,Calle de Francos Rodríguez,24,28039,,Ramón Jesús López Sánchez,regional,-3.7042281,40.4558033,-412355,4503540,casa ramona taberna manchega,954
POINT (-3.7154608 40.4338886),Peluquería Luis Ybarra,hairdresser,,,,,,,,,,,,-3.7154608,40.4338886,-413605,4501100,peluquería luis ybarra,1009
POINT (-3.7154608 40.4338255),Airis Soluciones,mobile_phone,,,,,,,,,,,,-3.7154608,40.4338255,-413605,4501093,airis soluciones,1009
POINT (-3.7154608 40.4337701),Yowork,,language_school,,,,,,,,,,,-3.7154608,40.4337701,-413605,4501087,yowork,1009
POINT (-3.7154674 40.4336806),Banglahondu Tacos,,fast_food,,,,,,,,,,mexican,-3.7154674,40.4336806,-413606,4501077,banglahondu tacos,1009
POINT (-3.7154722 40.4335848),El 24,lottery,,,,,,,,,,,,-3.7154722,40.4335848,-413606,4501067,el 24,1009
POINT (-3.7017817 40.400987),Más Madrid,,,,,political_party,,Calle de Ercilla,46,28005,,,,-3.7017817,40.400987,-412082,4497438,más madrid,789
POINT (-3.7043982 40.4559969),Placer Ibérico,deli,,,,,,,,,,,,-3.7043982,40.4559969,-412374,4503562,placer ibérico,954
POINT (-3.704351 40.4559456),The barber shop,hairdresser,,,,,,,,,,,,-3.704351,40.4559456,-412368,4503556,the barber shop,954
POINT (-3.7042957 40.4558857),Atlantic,,bar,,,,,,,,,,,-3.7042957,40.4558857,-412362,4503549,atlantic,954
POINT (-3.7046031 40.4559104),Sáez,hardware,,,,,,,,,,,,-3.7046031,40.4559104,-412396,4503552,sáez,954
POINT (-3.7046158 40.4559337),Cachito's,bakery,,,,,,,,,,,,-3.7046158,40.4559337,-412398,4503555,cachito's,954
POINT (-3.5972621 40.368249),Merkal,shoes,,,,,,,,,,,,-3.5972621,40.368249,-400447,4493793,merkal,67
POINT (-3.5974121 40.3682131),Mango,clothes,,,,,,,,,Mango,,,-3.5974121,40.3682131,-400464,4493789,mango,67
POINT (-3.5967011 40.3683),Levi's,clothes,,,,,,,,,Levi's,,,-3.5967011,40.3683,-400385,4493799,levi's,67
POINT (-3.5972471 40.3681385),Women'secret,clothes,,,,,,,,,Women'secret,,,-3.5972471,40.3681385,-400446,4493781,women'secret,67
POINT (-3.5974071 40.3680867),Natura,clothes,,,,,,,,,,,,-3.5974071,40.3680867,-400463,4493775,natura,67
POINT (-3.5986802 40.3687076),Eureka Kids,toys,,,,,,,,,,,,-3.5986802,40.3687076,-400605,4493845,eureka kids,67
POINT (-3.5987382 40.3686619),Game,video_games,,,,,,,,,Game,,,-3.5987382,40.3686619,-400612,4493839,game,67
POINT (-3.6193682 40.3798127),Floristería Mariví,florist,,,,,,,,,,,,-3.6193682,40.3798127,-402908,4495081,floristería mariví,100
POINT (-3.6944343 40.4075305),La Central,books,,,,,,,,,,,,-3.6944343,40.4075305,-411264,4498166,la central,966
POINT (-3.6799872 40.4584081),Carrefour Express,convenience,,,,,,,,,Carrefour Express,,,-3.6799872,40.4584081,-409656,4503830,carrefour express,618
POINT (-3.6185457 40.3808106),Churrería La esquina,,cafe,,,,,,,,,,churro,-3.6185457,40.3808106,-402817,4495192,churrería la esquina,100
POINT (-3.6748719 40.4287541),Cilindro,,restaurant,,,,,Calle Don Ramón de la Cruz,83,28006,,,peruvian,-3.6748719,40.4287541,-409087,4500529,cilindro,908
POINT (-3.6825043 40.4587756),Toyota Hersamotor,car,,,,,,Avenida de Alberto Alcocer,31,,Toyota,,,-3.6825043,40.4587756,-409936,4503871,toyota hersamotor,618
POINT (-3.6785965 40.4853822),Koruma Sport,car,,,,,,,,,Toyota,,,-3.6785965,40.4853822,-409501,4506833,koruma sport,42
POINT (-3.7050813 40.4113264),L'Origine,,cafe,,,,,Calle del Mesón de Paredes,10,,,,,-3.7050813,40.4113264,-412450,4498589,l'origine,1153
POINT (-3.670018 40.4123859),Studio A,,,,,,fitness_centre,,,,,,,-3.670018,40.4123859,-408546,4498707,studio a,708
POINT (-3.7089506 40.3946971),BBVA,,bank,,,,,,,,BBVA,,,-3.7089506,40.3946971,-412880,4496738,bbva,565
POINT (-3.7086683 40.3942553),Domino's,,fast_food,,,,,Calle de Antonio López,74,28019,Domino's,,pizza,-3.7086683,40.3942553,-412849,4496688,domino's,565
POINT (-3.7034677 40.4529321),Manka Peruano,,restaurant,,,,,Calle de Castilla,4,28020,,,peruvian,-3.7034677,40.4529321,-412270,4503220,manka peruano,922
POINT (-3.7028273 40.4533585),Decoración de Uñas,beauty,,,,,,Calle de Bravo Murillo,,,,,,-3.7028273,40.4533585,-412199,4503268,decoración de uñas,922
POINT (-3.7114939 40.4244674),,,taxi,,,,,,,,,,,-3.7114939,40.4244674,-413164,4500052,,1114
POINT (-3.7046439 40.455967),Alquiler Seguro,estate_agent,,,,,,Calle de Francos Rodríguez,,,Alquiler Seguro,,,-3.7046439,40.455967,-412401,4503558,alquiler seguro,954
POINT (-3.7068611 40.458412),Dia,supermarket,,,,,,,,,Dia,,,-3.7068611,40.458412,-412648,4503830,dia,882
POINT (-3.7065581 40.4581218),Alimentación Bazar,variety_store,,,,,,,,,,,,-3.7065581,40.4581218,-412614,4503798,alimentación bazar,882
POINT (-3.7067243 40.4582773),Mayns Puertas Automáticas,,,,,company,,,,,,,,-3.7067243,40.4582773,-412633,4503815,mayns puertas automáticas,882
POINT (-3.7065068 40.4583826),H3O,dry_cleaning,,,,,,,,,,,,-3.7065068,40.4583826,-412608,4503827,h3o,882
POINT (-3.7068112 40.4588967),Viajes Mundo Encantador,,,,,travel_agent,,,,,Zafiro Tours,,,-3.7068112,40.4588967,-412642,4503884,viajes mundo encantador,882
POINT (-3.7032643 40.4530363),Wok Bravo!,,fast_food,,,,,,,,,,asian,-3.7032643,40.4530363,-412247,4503232,wok bravo!,922
POINT (-3.615768 40.4274423),Farmacia Boceta,,pharmacy,,pharmacy,,,Calle de la Vidriería,6,28037,,,,-3.615768,40.4274423,-402507,4500383,farmacia boceta,169
POINT (-3.6925218 40.4066306),Ucramarket,convenience,,,,,,Calle de Méndez Álvaro,8,28045,,,,-3.6925218,40.4066306,-411052,4498066,ucramarket,966
POINT (-3.7027791 40.4536545),Orión Dental,,dentist,,dentist,,,,,,,,,-3.7027791,40.4536545,-412193,4503301,orión dental,922
POINT (-3.7010642 40.4102522),Dakar,,restaurant,,,,,,,,,,african,-3.7010642,40.4102522,-412002,4498469,dakar,1060
POINT (-3.7153187 40.3905784),Talleres Mitsubishi,car_repair,,,,,,,,,,,,-3.7153187,40.3905784,-413589,4496279,talleres mitsubishi,537
